342	0.52474
343	0.56587
344	0.52814
345	0.42885
346	0.44439
347	0.46766
348	0.46866
349	0.46768
350	0.44539
351	0.42134
352	0.44463
353	0.41803
354	0.46535
355	0.48287
356	0.48287
357	0.50846
358	0.50648
359	0.49524
360	0.52110
361	0.56422
362	0.58651
363	0.58287
364	0.58619
365	0.56390
366	0.56416
367	0.60728
368	0.62957
369	0.57879
370	0.57879
371	0.64420
372	0.60144
373	0.53683
374	0.43897
375	0.46977
376	0.50732
377	0.49774
378	0.52201
379	0.49999
380	0.51633
381	0.51633
382	0.52153
383	0.49594
384	0.52153
385	0.54382
386	0.52417
387	0.49411
388	0.45430
389	0.47659
390	0.45693
391	0.52397
392	0.57189
393	0.57189
394	0.57189
395	0.57422
396	0.61619
397	0.65831
398	0.63629
399	0.61225
400	0.63554
401	0.63222
402	0.60993
403	0.60993
404	0.63222
405	0.63322
406	0.60473
407	0.68101
408	0.66969
409	0.63442
410	0.66002
411	0.62922
412	0.66002
413	0.67555
414	0.69883
415	0.69983
416	0.62922
417	0.71252
418	0.73558
419	0.73553
420	0.75980
421	0.71769
422	0.65228
423	0.67457
424	0.62379
425	0.62899
426	0.61147
427	0.61380
428	0.61380
429	0.59051
430	0.61034
431	0.61034
432	0.63263
433	0.61034
434	0.63263
435	0.58185
436	0.58887
437	0.58987
438	0.58467
439	0.55132
440	0.54255
441	0.47714
442	0.48416
443	0.48937
444	0.56254
445	0.56055
446	0.53405
447	0.47167
448	0.56953
449	0.58706
450	0.60935
451	0.58706
452	0.56980
453	0.58606
454	0.63438
455	0.62917
456	0.69458
457	0.73669
458	0.74990
459	0.77318
460	0.76954
461	0.77153
462	0.70859
463	0.67613
464	0.64500
465	0.63206
466	0.58128
467	0.58830
468	0.56601
469	0.58830
470	0.55717
471	0.58046
472	0.55817
473	0.56337
474	0.48500
475	0.47206
476	0.47826
477	0.48958
478	0.48958
479	0.47983
480	0.50633
481	0.50732
482	0.52484
483	0.53004
484	0.57125
485	0.57125
486	0.61106
487	0.63103
488	0.63203
489	0.60775
490	0.56078
491	0.65935
492	0.77104
493	0.80860
494	0.78631
495	0.78110
496	0.80696
497	0.83124
498	0.78912
499	0.78912
500	0.78912
501	0.76508
502	0.78837
503	0.70877
504	0.71497
505	0.73051
506	0.75742
507	0.76263
508	0.79786
509	0.80406
510	0.84161
511	0.75134
512	0.73672
513	0.77626
514	0.82027
515	0.86238
516	0.87344
517	0.85718
518	0.83489
519	0.91977
520	0.96873
521	1.08129
522	1.11983
523	1.04113
524	1.00866
525	0.98637
526	1.00839
527	0.96107
528	0.92126
529	0.96759
530	0.96659
531	0.96659
532	0.86613
533	0.78393
534	0.79072
535	0.79072
536	0.83472
537	0.87326
538	0.83239
539	0.82361
540	0.78670
541	0.78312
542	0.74331
543	0.69880
544	0.65692
545	0.65592
546	0.67318
547	0.66797
548	0.69877
549	0.69520
550	0.67092
551	0.70205
552	0.69972
553	0.71625
554	0.73952
555	0.74052
556	0.69997
557	0.72584
558	0.76895
559	0.76895
560	0.72584
561	0.71263
562	0.64202
563	0.64904
564	0.57796
565	0.56696
566	0.49560
567	0.46933
568	0.39872
569	0.40392
570	0.40035
571	0.33494
572	0.33875
573	0.30283
574	0.27204
575	0.30283
576	0.25451
577	0.24158
578	0.19079
579	0.19755
580	0.14659
581	0.13007
582	0.08606
583	0.04652
584	0.01016
585	-0.05144
586	-0.00832
587	-0.05664
588	-0.09544
589	-0.11170
590	-0.10286
591	-0.06432
592	-0.09092
593	-0.05979
594	0.01980
595	-0.04660
596	-0.12966
597	-0.12867
598	-0.09012
599	-0.08392
600	-0.10951
601	-0.10431
602	-0.16517
603	-0.15841
604	-0.31122
605	-0.35334
606	-0.32485
607	-0.34913
608	-0.36466
609	-0.38084
610	-0.35456
611	-0.39668
612	-0.42095
613	-0.44821
614	-0.44960
615	-0.41080
616	-0.39427
617	-0.40106
618	-0.42855
619	-0.47067
620	-0.51048
621	-0.47521
622	-0.50601
623	-0.48042
624	-0.45813
625	-0.46077
626	-0.50477
627	-0.52129
628	-0.52228
629	-0.61821
630	-0.59417
631	-0.63723
632	-0.74385
633	-0.79093
634	-0.83213
635	-0.81660
636	-0.76928
637	-0.66293
638	-0.66392
639	-0.74476
640	-0.76360
641	-0.86850
642	-0.86329
643	-0.79789
644	-0.75909
645	-0.71597
646	-0.71796
647	-0.70170
648	-0.70393
649	-0.78181
650	-0.72528
651	-0.76620
652	-0.77752
653	-0.76198
654	-0.74215
655	-0.76775
656	-0.75849
657	-0.75407
658	-0.81487
659	-0.88082
660	-0.98137
661	-0.96155
662	-0.93568
663	-0.89714
664	-0.89978
665	-0.94710
666	-0.98590
667	-1.03165
668	-1.04817
669	-1.09451
670	-1.14584
671	-1.25916
672	-1.35196
673	-1.37624
674	-1.33312
675	-1.29199
676	-1.27216
677	-1.29776
678	-1.26696
679	-1.19588
680	-1.06810
681	-1.09039
682	-1.09012
683	-1.04181
684	-1.06740
685	-1.06501
686	-1.05826
687	-1.20587
688	-1.35447
689	-1.44396
690	-1.42870
691	-1.42770
692	-1.47825
693	-1.47468
694	-1.52181
695	-1.52181
696	-1.51661
697	-1.54220
698	-1.59630
699	-1.63585
700	-1.69402
701	-1.71063
702	-1.68735
703	-1.68999
704	-1.68999
705	-1.64688
706	-1.67247
707	-1.66727
708	-1.74341
709	-1.80174
710	-1.88120
711	-1.89501
712	-1.82019
713	-1.76889
714	-1.67622
715	-1.66160
716	-1.67550
717	-1.71861
718	-1.75741
719	-1.71489
720	-1.65112
721	-1.69844
722	-1.78534
723	-1.83068
724	-1.85628
725	-1.85107
726	-1.87667
727	-1.90071
728	-1.91203
729	-1.91723
730	-1.94283
731	-1.90366
732	-1.88061
733	-1.92042
734	-1.89813
735	-1.92042
736	-1.92399
737	-1.96611
738	-2.03151
739	-2.00045
740	-1.95733
741	-1.95733
742	-1.90230
743	-1.78719
744	-1.81278
745	-1.81278
746	-1.81278
747	-1.83162
748	-1.90223
749	-1.86541
750	-1.86120
751	-1.71259
752	-1.74339
753	-1.71259
754	-1.75571
755	-1.79684
756	-1.75928
757	-1.78157
758	-1.78677
759	-1.75598
760	-1.73969
761	-1.66769
762	-1.60228
763	-1.58576
764	-1.53574
765	-1.69201
766	-1.70663
767	-1.69715
768	-1.67831
769	-1.61291
770	-1.57079
771	-1.55195
772	-1.52115
773	-1.48781
774	-1.49113
775	-1.49013
776	-1.50651
777	-1.57787
778	-1.56465
779	-1.52213
780	-1.46042
781	-1.36803
782	-1.37324
783	-1.34737
784	-1.35033
785	-1.43539
786	-1.40533
787	-1.38205
788	-1.36584
789	-1.37716
790	-1.40796
791	-1.38210
792	-1.33898
793	-1.31669
794	-1.36747
795	-1.28613
796	-1.26464
797	-1.17296
798	-1.09507
799	-1.07623
800	-1.05063
801	-1.04543
802	-1.07102
803	-1.09483
804	-1.10105
805	-1.01344
806	-0.94486
807	-0.86831
808	-0.84504
809	-0.88887
810	-0.86300
811	-0.87044
812	-0.91752
813	-0.97684
814	-1.09294
815	-1.13128
816	-1.15012
817	-1.04463
818	-0.90034
819	-0.77574
820	-0.80133
821	-0.83660
822	-0.83139
823	-0.85698
824	-0.81042
825	-0.83702
826	-0.81719
827	-0.84279
828	-0.77738
829	-0.77381
830	-0.79265
831	-0.81693
832	-0.72648
833	-0.70995
834	-0.59569
835	-0.49540
836	-0.39683
837	-0.34960
838	-0.35883
839	-0.31961
840	-0.32481
841	-0.36793
842	-0.40906
843	-0.47686
844	-0.51535
845	-0.52164
846	-0.59422
847	-0.55043
848	-0.56130
849	-0.60111
850	-0.60631
851	-0.62515
852	-0.69056
853	-0.68353
854	-0.67470
855	-0.63090
856	-0.56061
857	-0.49092
858	-0.49115
859	-0.48594
860	-0.50347
861	-0.50445
862	-0.50247
863	-0.44744
864	-0.39912
865	-0.36578
866	-0.38907
867	-0.36911
868	-0.36390
869	-0.29930
870	-0.25395
871	-0.24720
872	-0.25182
873	-0.24984
874	-0.28063
875	-0.32012
876	-0.34508
877	-0.30817
878	-0.31922
879	-0.36035
880	-0.36555
881	-0.34353
882	-0.38565
883	-0.42777
884	-0.40575
885	-0.47635
886	-0.41095
887	-0.38691
888	-0.43719
889	-0.42836
890	-0.41937
891	-0.46992
892	-0.51392
893	-0.55347
894	-0.51035
895	-0.46402
896	-0.44939
897	-0.38399
898	-0.40827
899	-0.42120
900	-0.41237
901	-0.39353
902	-0.41105
903	-0.43691
904	-0.39578
905	-0.37151
906	-0.37613
907	-0.40362
908	-0.40362
909	-0.38379
910	-0.42691
911	-0.46571
912	-0.37154
913	-0.40234
914	-0.36707
915	-0.34121
916	-0.29810
917	-0.26054
918	-0.28383
919	-0.25270
920	-0.27499
921	-0.23808
922	-0.19407
923	-0.12600
924	-0.07371
925	-0.02837
926	-0.00278
927	-0.00635
928	-0.05730
929	-0.07284
930	-0.05730
931	-0.03039
932	0.01895
933	-0.00170
934	-0.06850
935	-0.09750
936	-0.14407
937	-0.09750
938	-0.12079
939	-0.09662
940	-0.16360
941	-0.22709
942	-0.30237
943	-0.40091
944	-0.39571
945	-0.38017
946	-0.38439
947	-0.42393
948	-0.37561
949	-0.38082
950	-0.29045
951	-0.19000
952	-0.13697
953	-0.09485
954	-0.09461
955	-0.10136
956	-0.01442
957	0.02959
958	0.06917
959	0.14705
960	0.14928
961	0.24983
962	0.28297
963	0.21236
964	0.21912
965	0.19484
966	0.24316
967	0.18904
968	0.10141
969	0.08257
970	0.07125
971	0.02293
972	0.00739
973	-0.00138
974	-0.02127
975	-0.15327
976	-0.17886
977	-0.15327
978	-0.17731
979	-0.24272
980	-0.26156
981	-0.31210
982	-0.27355
983	-0.26735
984	-0.27256
985	-0.24042
986	-0.24015
987	-0.19283
988	-0.12917
989	-0.08963
990	-0.10969
991	-0.06344
992	-0.07862
993	-0.00842
994	0.05160
995	0.05160
996	0.03839
997	-0.05916
998	-0.01803
999	0.02929
1000	0.04945
1001	0.08825
1002	0.13657
1003	0.11098
1004	0.08694
1005	0.06678
1006	0.01946
1007	0.00419
1008	0.02071
1009	0.02071
1010	0.00518
1011	-0.03794
1012	-0.08005
1013	-0.11886
1014	-0.11886
1015	-0.08363
1016	-0.10592
1017	-0.11112
1018	-0.08553
1019	-0.10437
1020	-0.10015
1021	-0.08910
1022	-0.04961
1023	0.00972
1024	-0.03860
1025	-0.01200
1026	-0.01895
1027	-0.01795
1028	-0.06527
1029	-0.08054
1030	-0.10903
1031	-0.14783
1032	-0.25155
1033	-0.29863
1034	-0.29342
1035	-0.29119
1036	-0.25170
1037	-0.19973
1038	-0.17478
1039	-0.12821
1040	-0.17478
1041	-0.14918
1042	-0.14918
1043	-0.08378
1044	-0.09053
1045	-0.01992
1046	-0.04194
1047	0.00439
1048	0.04393
1049	0.04815
1050	0.06277
1051	0.06277
1052	0.10911
1053	0.12373
1054	0.14959
1055	0.18914
1056	0.14182
1057	0.10200
1058	0.14834
1059	0.19409
1060	0.19409
1061	0.15197
1062	0.14677
1063	0.12348
1064	0.17080
1065	0.14878
1066	0.15562
1067	0.07658
1068	-0.01291
1069	-0.05502
1070	-0.05502
1071	-0.09237
1072	-0.13589
1073	-0.16339
1074	-0.18355
1075	-0.18543
1076	-0.23200
1077	-0.20614
1078	-0.10654
1079	-0.09999
1080	-0.01838
1081	-0.01838
1082	-0.01178
1083	-0.00294
1084	-0.02496
1085	-0.03017
1086	-0.00457
1087	0.04291
1088	0.01718
1089	0.12006
1090	0.10663
1091	0.17724
1092	0.15522
1093	0.15002
1094	0.15677
1095	0.08049
1096	0.02894
1097	-0.01757
1098	-0.01891
1099	-0.07218
1100	-0.14151
1101	-0.24649
1102	-0.24128
1103	-0.21926
1104	-0.26138
1105	-0.26138
1106	-0.26138
1107	-0.26138
1108	-0.26138
1109	-0.29352
1110	-0.32205
1111	-0.36913
1112	-0.39381
1113	-0.47285
1114	-0.46863
1115	-0.42128
1116	-0.43151
1117	-0.44903
1118	-0.53486
1119	-0.55238
1120	-0.57824
1121	-0.55595
1122	-0.47011
1123	-0.48538
1124	-0.52230
1125	-0.54789
1126	-0.57193
1127	-0.54344
1128	-0.48868
1129	-0.52823
1130	-0.54671
1131	-0.57230
1132	-0.59114
1133	-0.64210
1134	-0.64237
1135	-0.64237
1136	-0.76768
1137	-0.80980
1138	-0.85192
1139	-0.87778
1140	-0.87102
1141	-0.86681
1142	-0.84665
1143	-0.79933
1144	-0.77394
1145	-0.74315
1146	-0.74672
1147	-0.78884
1148	-0.78884
1149	-0.80867
1150	-0.82420
1151	-0.87485
1152	-0.94968
1153	-0.93506
1154	-0.94968
1155	-0.94995
1156	-0.97399
1157	-0.99388
1158	-0.97663
1159	-0.93451
1160	-0.92130
1161	-0.92445
1162	-0.91925
1163	-0.92356
1164	-0.91894
1165	-0.94321
1166	-0.94348
1167	-0.94348
1168	-0.94348
1169	-0.91698
1170	-0.94447
1171	-0.96001
1172	-0.98560
1173	-1.00444
1174	-1.05019
1175	-1.05019
1176	-1.00444
1177	-0.98791
1178	-0.97914
1179	-0.87121
1180	-0.77838
1181	-0.78513
1182	-0.78513
1183	-0.75433
1184	-0.77829
1185	-0.79771
1186	-0.83625
1187	-0.86732
1188	-0.83652
1189	-0.84530
1190	-0.88221
1191	-0.84240
1192	-0.81836
1193	-0.81809
1194	-0.80346
1195	-0.81798
1196	-0.82062
1197	-0.80535
1198	-0.79073
1199	-0.79073
1200	-0.75966
1201	-0.75966
1202	-0.80599
1203	-0.78370
1204	-0.83448
1205	-0.83448
1206	-0.80889
1207	-0.76256
1208	-0.74604
1209	-0.70292
1210	-0.65659
1211	-0.61447
1212	-0.57235
1213	-0.51824
1214	-0.46742
1215	-0.43484
1216	-0.50556
1217	-0.62916
1218	-0.64542
1219	-0.62738
1220	-0.62738
1221	-0.59658
1222	-0.62738
1223	-0.62218
1224	-0.58236
1225	-0.54356
1226	-0.54778
1227	-0.51929
1228	-0.44892
1229	-0.44022
1230	-0.40943
1231	-0.37608
1232	-0.43792
1233	-0.45254
1234	-0.41707
1235	-0.34343
1236	-0.34442
1237	-0.47408
1238	-0.59973
1239	-0.74635
1240	-0.73082
1241	-0.68350
1242	-0.59069
1243	-0.51687
1244	-0.49967
1245	-0.46726
1246	-0.37286
1247	-0.25967
1248	-0.11538
1249	-0.11959
1250	-0.16534
1251	-0.20746
1252	-0.20773
1253	-0.23177
1254	-0.27752
1255	-0.34019
1256	-0.31533
1257	-0.35203
1258	-0.29820
1259	-0.24023
1260	-0.20777
1261	-0.20256
1262	-0.20256
1263	-0.12617
1264	-0.08306
1265	-0.09685
1266	-0.16969
1267	-0.24954
1268	-0.36635
1269	-0.32879
1270	-0.35108
1271	-0.32879
1272	-0.32259
1273	-0.32259
1274	-0.32616
1275	-0.39157
1276	-0.38637
1277	-0.32314
1278	-0.31892
1279	-0.40979
1280	-0.51528
1281	-0.64481
1282	-0.69780
1283	-0.61892
1284	-0.59564
1285	-0.59464
1286	-0.63676
1287	-0.63254
1288	-0.59400
1289	-0.58879
1290	-0.57127
1291	-0.52915
1292	-0.52915
1293	-0.56607
1294	-0.56607
1295	-0.59686
1296	-0.64208
1297	-0.62745
1298	-0.62349
1299	-0.54634
1300	-0.57968
1301	-0.62800
1302	-0.62827
1303	-0.62827
1304	-0.65386
1305	-0.66848
1306	-0.69435
1307	-0.66875
1308	-0.61640
1309	-0.63606
1310	-0.63606
1311	-0.60756
1312	-0.61432
1313	-0.58846
1314	-0.56418
1315	-0.60630
1316	-0.64841
1317	-0.72059
1318	-0.75750
1319	-0.76108
1320	-0.83169
1321	-0.78090
1322	-0.81613
1323	-0.81613
1324	-0.77402
1325	-0.73190
1326	-0.73865
1327	-0.70759
1328	-0.69296
1329	-0.66710
1330	-0.65605
1331	-0.62788
1332	-0.60292
1333	-0.61755
1334	-0.66388
1335	-0.59848
1336	-0.62050
1337	-0.60242
1338	-0.66426
1339	-0.64197
1340	-0.66426
1341	-0.66426
1342	-0.66831
1343	-0.62174
1344	-0.64503
1345	-0.64503
1346	-0.68484
1347	-0.64372
1348	-0.60160
1349	-0.55848
1350	-0.56369
1351	-0.49828
1352	-0.53509
1353	-0.53087
1354	-0.54184
1355	-0.53664
1356	-0.51435
1357	-0.55585
1358	-0.57237
1359	-0.66784
1360	-0.62671
1361	-0.63092
1362	-0.60769
1363	-0.55350
1364	-0.50383
1365	-0.44220
1366	-0.40539
1367	-0.39076
1368	-0.37244
1369	-0.37898
1370	-0.34044
1371	-0.35678
1372	-0.34215
1373	-0.31986
1374	-0.40895
1375	-0.40895
1376	-0.40868
1377	-0.38886
1378	-0.32345
1379	-0.28465
1380	-0.24153
1381	-0.26713
1382	-0.29117
1383	-0.31106
1384	-0.23207
1385	-0.16970
1386	-0.03993
1387	-0.02467
1388	-0.09007
1389	-0.06421
1390	-0.04959
1391	-0.04959
1392	-0.02399
1393	0.01292
1394	0.02170
1395	-0.02142
1396	-0.01037
1397	-0.11164
1398	-0.19384
1399	-0.33788
1400	-0.41416
1401	-0.37197
1402	-0.34855
1403	-0.27586
1404	-0.27484
1405	-0.38033
1406	-0.49103
1407	-0.49103
1408	-0.45996
1409	-0.48845
1410	-0.48872
1411	-0.50855
1412	-0.46174
1413	-0.38468
1414	-0.30378
1415	-0.15617
1416	-0.11737
1417	-0.11837
1418	-0.11837
1419	-0.11375
1420	-0.13577
1421	-0.11348
1422	-0.10984
1423	-0.13645
1424	-0.16177
1425	-0.30680
1426	-0.29154
1427	-0.15913
1428	-0.09125
1429	-0.01976
1430	-0.10036
1431	-0.09937
1432	-0.08185
1433	-0.08185
1434	-0.10069
1435	-0.13760
1436	-0.14117
1437	-0.18693
1438	-0.23093
1439	-0.23093
1440	-0.24620
1441	-0.28311
1442	-0.32623
1443	-0.28875
1444	-0.33087
1445	-0.33185
1446	-0.32301
1447	-0.36256
1448	-0.38842
1449	-0.34630
1450	-0.31107
1451	-0.30487
1452	-0.31107
1453	-0.31107
1454	-0.33073
1455	-0.32715
1456	-0.28082
1457	-0.26977
1458	-0.28082
1459	-0.31399
1460	-0.39544
1461	-0.43657
1462	-0.43657
1463	-0.44015
1464	-0.44700
1465	-0.47269
1466	-0.57976
1467	-0.62753
1468	-0.65339
1469	-0.62780
1470	-0.64242
1471	-0.64664
1472	-0.64764
1473	-0.66993
1474	-0.64764
1475	-0.65027
1476	-0.68907
1477	-0.75448
1478	-0.71236
1479	-0.73533
1480	-0.76184
1481	-0.76184
1482	-0.70000
1483	-0.69811
1484	-0.67795
1485	-0.66918
1486	-0.69477
1487	-0.67670
1488	-0.68365
1489	-0.68365
1490	-0.67670
1491	-0.68001
1492	-0.67901
1493	-0.68364
1494	-0.66638
1495	-0.69042
1496	-0.73618
1497	-0.77498
1498	-0.79487
1499	-0.75708
1500	-0.73280
1501	-0.77855
1502	-0.86205
1503	-0.95835
1504	-1.00775
1505	-1.02401
1506	-1.01624
1507	-1.02144
1508	-1.02144
1509	-0.95603
1510	-0.93719
1511	-0.93719
1512	-0.86659
1513	-0.89086
1514	-0.91672
1515	-0.86964
1516	-0.79350
1517	-0.90419
1518	-0.98814
1519	-1.04707
1520	-1.08384
1521	-1.06087
1522	-1.01975
1523	-0.99125
1524	-1.03526
1525	-1.07507
1526	-1.04857
1527	-1.09480
1528	-1.09943
1529	-1.11066
1530	-1.06410
1531	-1.08217
1532	-1.08574
1533	-1.12556
1534	-1.08344
1535	-1.06618
1536	-1.05155
1537	-1.08161
1538	-1.08161
1539	-1.08161
1540	-1.11475
1541	-1.13629
1542	-1.11070
1543	-1.09516
1544	-0.98070
1545	-0.86562
1546	-0.78341
1547	-0.70713
1548	-0.72334
1549	-0.74563
1550	-0.70450
1551	-0.62561
1552	-0.51590
1553	-0.45253
1554	-0.49366
1555	-0.49366
1556	-0.53677
1557	-0.57558
1558	-0.59547
1559	-0.60670
1560	-0.63166
1561	-0.60516
1562	-0.60084
1563	-0.64296
1564	-0.69392
1565	-0.74661
1566	-0.77510
1567	-0.88059
1568	-0.95687
1569	-0.93283
1570	-0.90724
1571	-0.79404
1572	-0.68855
1573	-0.62518
1574	-0.65367
1575	-0.59534
1576	-0.53959
1577	-0.46331
1578	-0.43745
1579	-0.42639
1580	-0.49180
1581	-0.48660
1582	-0.46074
1583	-0.48923
1584	-0.53036
1585	-0.50476
1586	-0.55308
1587	-0.52881
1588	-0.50997
1589	-0.50997
1590	-0.50970
1591	-0.46138
1592	-0.46658
1593	-0.48384
1594	-0.48020
1595	-0.48722
1596	-0.55675
1597	-0.67791
1598	-0.67270
1599	-0.67243
1600	-0.64816
1601	-0.71877
1602	-0.71201
1603	-0.74893
1604	-0.79204
1605	-0.89997
1606	-0.86839
1607	-0.82757
1608	-0.85395
1609	-0.92520
1610	-1.01267
1611	-1.01895
1612	-0.92455
1613	-0.86487
1614	-0.83133
1615	-0.87484
1616	-0.96723
1617	-0.94494
1618	-0.94394
1619	-0.94856
1620	-0.94758
1621	-0.98167
1622	-1.00495
1623	-1.08399
1624	-1.12651
1625	-1.22455
1626	-1.29299
1627	-1.21652
1628	-1.24509
1629	-1.25029
1630	-1.22443
1631	-1.18131
1632	-1.18489
1633	-1.22180
1634	-1.25260
1635	-1.24584
1636	-1.27433
1637	-1.23222
1638	-1.25873
1639	-1.33474
1640	-1.33474
1641	-1.38976
1642	-1.50488
1643	-1.56750
1644	-1.59309
1645	-1.61292
1646	-1.61319
1647	-1.61839
1648	-1.63302
1649	-1.60906
1650	-1.55851
1651	-1.63707
1652	-1.72054
1653	-1.86814
1654	-1.94804
1655	-2.01240
1656	-1.97286
1657	-2.04504
1658	-2.04504
1659	-2.07063
1660	-2.03983
1661	-2.08815
1662	-2.10369
1663	-2.21438
1664	-2.19236
1665	-2.25777
1666	-2.25777
1667	-2.20234
1668	-2.25142
1669	-2.31750
1670	-2.37825
1671	-2.43278
1672	-2.39066
1673	-2.41488
1674	-2.45470
1675	-2.53098
1676	-2.66206
1677	-2.66206
1678	-2.63647
1679	-2.64167
1680	-2.61088
1681	-2.65919
1682	-2.65059
1683	-2.64439
1684	-2.61954
1685	-2.59725
1686	-2.65168
1687	-2.68866
1688	-2.78915
1689	-2.92050
1690	-2.95364
1691	-2.93934
1692	-2.98321
1693	-3.00204
1694	-3.05853
1695	-3.12223
1696	-3.17091
1697	-3.15910
1698	-3.20567
1699	-3.20047
1700	-3.20047
1701	-3.24358
1702	-3.26944
1703	-3.26424
1704	-3.30095
1705	-3.34076
1706	-3.34597
1707	-3.29542
1708	-3.29021
1709	-3.31581
1710	-3.30484
1711	-3.35216
1712	-3.35380
1713	-3.35737
1714	-3.28880
1715	-3.17270
1716	-3.14866
1717	-3.27974
1718	-3.33016
1719	-3.33048
1720	-3.33724
1721	-3.33203
1722	-3.30644
1723	-3.33203
1724	-3.33724
1725	-3.33203
1726	-3.35763
1727	-3.35242
1728	-3.35215
1729	-3.32788
1730	-3.39328
1731	-3.39328
1732	-3.39328
1733	-3.39328
1734	-3.39301
1735	-3.37319
1736	-3.37319
1737	-3.37319
1738	-3.33337
1739	-3.29126
1740	-3.28248
1741	-3.28605
1742	-3.32297
1743	-3.23115
1744	-3.15732
1745	-3.16096
1746	-3.15732
1747	-3.17961
1748	-3.20521
1749	-3.17414
1750	-3.12839
1751	-3.10955
1752	-3.04275
1753	-2.99806
1754	-2.99151
1755	-2.93576
1756	-2.89745
1757	-2.91231
1758	-2.80956
1759	-2.77101
1760	-2.76548
1761	-2.66917
1762	-2.60325
1763	-2.53645
1764	-2.53645
1765	-2.47105
1766	-2.45221
1767	-2.42635
1768	-2.35007
1769	-2.36534
1770	-2.33681
1771	-2.25905
1772	-2.21618
1773	-2.13054
1774	-2.09105
1775	-2.05891
1776	-1.99350
1777	-1.95470
1778	-1.90895
1779	-1.93097
1780	-1.93097
1781	-1.90538
1782	-1.86846
1783	-1.84962
1784	-1.80981
1785	-1.73522
1786	-1.63335
1787	-1.59643
1788	-1.55337
1789	-1.53489
1790	-1.50335
1791	-1.49436
1792	-1.45581
1793	-1.45581
1794	-1.47810
1795	-1.45224
